crop_area,crop_type,harvest_season,rainfall,temperature,soil_type,farming_technique,waste_produced
640.0463071511426,rice,monsoon,70.6313426167819,25.852659301939994,clay,traditional,63.8765341930514
321.2124212655634,rice,winter,124.32110966049981,21.65134083755803,clay,traditional,37.33052541063208
513.4849842530557,wheat,summer,116.05520413147298,22.99465666538456,clay,modern,50.12561886429742
908.490809186832,sugarcane,monsoon,124.55891985339696,23.916224917569142,clay,traditional,144.233792657743
256.7993068573862,sugarcane,summer,63.84989436702917,26.148555084011484,loamy,traditional,40.884502811488375
416.2790938052734,corn,monsoon,117.63789228203174,24.847104902482663,clay,modern,30.822767608118077
757.9956271576182,corn,winter,132.56781029224516,30.865162669128537,clay,organic,58.12690884791992
236.51018383670623,corn,summer,105.80187349485222,29.235591594898203,sandy,organic,19.76298822003237
86.21011073050506,wheat,monsoon,75.4414996118627,24.018362219873136,clay,modern,7.932260690934063
296.85393838463034,sugarcane,summer,127.59242842983971,31.908919487259695,sandy,modern,49.89870587051034
169.60907438146438,rice,summer,103.4175888430231,34.36510311787728,clay,organic,21.592948695534666
930.4006758191473,wheat,winter,49.76667208516912,14.780868525389415,clay,organic,94.63579357741393
810.0391757687728,rice,summer,73.11431613050019,29.661450425331395,sandy,organic,101.00482749232506
637.0697189453192,rice,monsoon,84.21116406319078,21.535079013342504,clay,organic,72.87906378408613
872.7459842858406,wheat,monsoon,145.1745486291897,29.003740106616497,loamy,organic,81.80866519151493
805.6353561301233,rice,monsoon,139.90549258918642,31.19118970323216,loamy,modern,92.57018792935126
194.70435829717547,sugarcane,monsoon,139.80905593170027,20.61503702744724,clay,traditional,30.665839154372556
893.633408505078,rice,winter,106.970808330516,15.738364504921197,loamy,organic,109.39161344906445
543.9488194964943,sugarcane,summer,127.40784375337597,29.177170441079326,sandy,organic,78.14329745446493
809.3657536124219,sugarcane,winter,65.77661773942327,25.67701241241806,clay,traditional,130.50514993035802
897.1303869242583,sugarcane,summer,100.20409295178314,16.65780623048686,clay,traditional,132.2287687210209
324.8234402221452,corn,summer,113.54898104948789,37.64782252731411,sandy,traditional,24.184246565569588
118.95140528239999,rice,summer,67.7530282807264,28.12209706128276,sandy,traditional,14.637219993320466
235.65581091652226,wheat,winter,106.29736268925609,28.35050020062576,sandy,traditional,21.178318181213744
432.83671073999375,wheat,summer,150.59917557413033,31.829088762810244,clay,traditional,35.98074729195371
819.8346182632682,rice,winter,116.7630935368188,22.09588023576749,sandy,modern,98.32993529847288
862.12327742378,corn,monsoon,127.52635619992361,25.652270560443384,sandy,traditional,64.43568831824139
16.882609225878795,corn,monsoon,26.427792297032127,18.403390431101187,loamy,traditional,1.3162824291168538
515.6398295517901,sugarcane,summer,146.73906547458773,21.960257763574077,loamy,modern,69.86868447575688
423.2368931172912,rice,winter,94.41632956743491,26.928300002346187,clay,traditional,56.9284033676432
229.88673236602295,rice,monsoon,76.93941057789873,16.673576664337737,loamy,organic,25.761587019297064
128.66671366034598,wheat,winter,94.7608644457021,21.818552271609594,loamy,organic,12.310831963109088
344.23901968959166,rice,winter,55.44933525157307,20.360330200311395,sandy,traditional,42.86966834983042
943.480606873394,corn,summer,131.43826185256427,25.710461228101725,sandy,modern,65.0879774009749
329.9709027005477,rice,monsoon,89.93812831678622,27.873506308326743,loamy,organic,33.85283770697433
523.6027155259325,wheat,summer,77.84107563921792,28.710764021882284,loamy,modern,54.354950945157
705.9887693062261,sugarcane,summer,94.95834802934905,29.994083223890755,loamy,organic,101.18639494539828
369.99330635550103,wheat,monsoon,133.54046963728422,31.860584232861854,clay,traditional,33.66385908291936
972.0642618937511,wheat,monsoon,103.94375202343662,28.03622726841703,clay,modern,103.07160116945039
962.8228219926901,sugarcane,winter,57.70918691399599,34.436679494472074,clay,modern,132.69737275301335
259.2644728671105,wheat,monsoon,113.94942489223247,25.59751260632341,loamy,modern,25.21473442033015
502.2760208334616,wheat,winter,72.13060137032124,24.13339422874726,loamy,organic,45.726553627337545
307.86952671860195,rice,winter,35.316969058755504,28.0365368168002,clay,organic,38.065371961266926
291.9920894336929,rice,winter,144.88021638151534,23.917944125037057,clay,organic,39.706519261598146
46.51807788098747,sugarcane,monsoon,113.71689624483066,34.26282364387525,loamy,traditional,5.67913167656364
613.4686906400979,rice,summer,97.65188008589756,30.65491736567606,sandy,organic,74.44558645451252
507.6522329965729,rice,winter,89.63171455909904,28.75139072099757,clay,traditional,66.13645638298067
60.96396373748946,wheat,summer,141.91238502199948,25.657096720206756,loamy,modern,5.839446832719867
285.8599995942453,corn,summer,192.61465450595216,22.962614142925684,loamy,modern,20.28224178628126
909.1832271069871,rice,monsoon,113.4634155569955,28.506625022838797,sandy,traditional,113.69478298989483
247.1662717603027,corn,summer,69.11095953016371,19.364512740765207,loamy,organic,21.753901437027128
153.44592337031085,rice,summer,95.36603443396072,32.671817667205104,loamy,traditional,20.05327477840389
494.5582326747874,rice,monsoon,112.91718016282147,24.111816473073134,clay,modern,61.51854962671479
985.7939495694947,sugarcane,winter,29.51415079024403,26.525533666203646,clay,modern,149.3169339871392
249.6347187963854,sugarcane,summer,110.03497605334353,20.451994619033556,sandy,traditional,34.07883662259112
675.4141919318198,sugarcane,monsoon,113.09275388479236,28.614931315596106,sandy,organic,110.07810957416758
764.0034191754304,corn,summer,139.7902659396166,22.731291935808358,loamy,organic,66.07075173232046
245.26116855247568,wheat,summer,136.66369907119162,28.24614395152549,clay,traditional,21.734901724105004
730.934185125741,rice,winter,103.33516480868609,28.786967344886946,sandy,traditional,90.90903052950884
374.1053013920607,rice,summer,145.43910719741075,21.761839432057297,sandy,organic,47.82333463953444
635.9827722876437,rice,monsoon,161.0703495711627,19.382354395430028,sandy,modern,83.05004262136956
637.1944136532858,corn,summer,100.8385436573338,32.659499582722724,loamy,traditional,50.593289361144045
540.4169372340109,sugarcane,winter,112.54561235403247,24.038504829854592,clay,organic,74.11087995673275
99.38687235386422,wheat,winter,46.98107940668271,26.12424408022819,sandy,organic,9.439649668636845
836.9494706333456,corn,monsoon,56.47080212676736,27.42732262323371,clay,modern,60.21181976402582
327.5722643220185,sugarcane,winter,74.85411057971444,18.731499350508898,sandy,modern,48.88494878296023
194.6533252958557,corn,summer,86.6914508644884,27.313330684099437,sandy,modern,15.187809516395804
50.367390139216276,wheat,winter,67.11630925785795,25.495632680773184,clay,modern,6.117137876598483
594.9840137563594,sugarcane,monsoon,98.92013764068274,21.782346511478043,clay,modern,97.23238102181257
680.7887182238596,corn,winter,87.58872496976144,19.217320075811354,clay,traditional,59.74355654361957
26.42195063857759,wheat,winter,132.12685694018847,28.02942773978635,loamy,organic,2.766735586317968
516.9721277162882,rice,winter,85.75679063548876,30.638560040974397,sandy,traditional,59.75793950180303
234.23081744595856,wheat,monsoon,31.39846155353517,25.892952586964014,loamy,traditional,22.778033592892196
648.7210625053553,rice,winter,103.7725351760626,17.827673290751566,clay,traditional,76.41516885017279
182.62276471494152,corn,winter,99.57405926765982,19.713335914126347,sandy,traditional,14.884826622571506
694.0283607214413,sugarcane,summer,74.13850355786519,22.83938145337973,loamy,traditional,108.15567738969102
392.86799283753203,sugarcane,monsoon,102.8499965049111,32.82309870580375,sandy,modern,58.93437488264754
937.3626888493671,corn,winter,67.74206235320995,23.76624668950562,loamy,modern,72.80984574716625
146.1457347045333,sugarcane,monsoon,109.89519860870028,22.657155386009002,clay,organic,20.619448225923296
347.65568753975595,sugarcane,winter,178.98773310789554,16.632576001619427,loamy,traditional,44.885919210135526
122.33878602818318,rice,winter,45.83183581279701,21.716576049449444,sandy,organic,16.56473891217003
925.4466820957772,corn,winter,84.51273738972519,18.83531823004585,sandy,modern,90.36453473738506
878.5659598471713,wheat,summer,79.70484635652592,19.984100845386,sandy,modern,98.39356068587958
265.362211438004,rice,summer,87.00220349537369,25.599753400793713,sandy,modern,27.83416410644979
663.3842055738372,corn,summer,130.59773738790923,22.994178971944113,clay,traditional,57.24749134050435
819.0499781992037,rice,monsoon,116.28479677957074,33.49747226335673,loamy,traditional,108.34828487418513
559.6488034834678,wheat,monsoon,125.4629950781927,30.390016863537383,clay,modern,53.70704609521111
534.3540725724464,wheat,summer,100.91486514260795,21.955580310948307,clay,organic,56.04800987417184
249.43376799144716,corn,monsoon,60.33702040165427,20.415910791297424,clay,organic,19.04416236133145
102.17174012784022,wheat,winter,66.55943916220062,31.913209678320964,sandy,modern,11.779307372104318
898.2436003737935,rice,winter,122.38779122399777,33.300212447417415,sandy,organic,111.72753715656613
901.4138765916972,wheat,winter,105.12495695239892,14.02875878227234,sandy,modern,81.87402079002833
636.7704427005352,rice,summer,137.80622218236516,25.46428811985851,loamy,organic,81.53062111318995
345.63949313821365,rice,monsoon,108.7978630974039,23.740608460516363,sandy,modern,45.868216160542104
355.7174788665343,wheat,summer,64.50955020003624,28.245600700299683,loamy,organic,36.276536800910606
728.6961220815369,corn,monsoon,84.34294557450535,34.71334062080752,sandy,traditional,61.09062817882321
898.1391573530514,sugarcane,winter,116.94442449048789,22.57971490336101,sandy,modern,133.78114931070712
888.2155600224661,wheat,summer,121.30997488715877,14.69650742668043,clay,modern,78.74670052310843
782.0767903990476,rice,monsoon,125.65325896464064,27.895038500746317,clay,organic,92.42520543851737
645.6113296927449,rice,monsoon,68.54427660384421,31.949820343021013,clay,modern,81.52552331816469
93.29856534509834,wheat,winter,63.969095017692254,23.481201092401125,loamy,modern,9.21040930342521
170.01242695366764,corn,summer,94.30592440757738,21.474812599301693,loamy,modern,14.690114745258112
899.5686466418084,corn,summer,143.20220549600364,22.813702973111504,sandy,traditional,69.14313784138962
610.364769062994,rice,summer,79.18395037575945,29.251026835656173,loamy,traditional,70.85169786785788
19.10508110046335,rice,winter,113.64915671802919,22.7276952935751,sandy,organic,2.483153111646288
110.45682743737179,corn,summer,113.65183416816895,26.643801501714226,loamy,traditional,9.032587196310228
666.8667514169753,sugarcane,winter,122.8231824901184,25.1390145786997,loamy,organic,95.91156121284395
15.0109680077565,wheat,winter,149.93320761844632,24.62310193788617,loamy,traditional,1.6562809950307715
169.19997090332367,rice,winter,146.8571927429832,28.506461633761162,clay,organic,18.905587747151134
553.2464514729203,rice,monsoon,82.16182498481484,22.607100500679028,loamy,traditional,61.563390993011055
694.9762457157664,corn,summer,37.06313676073978,22.847067199088606,clay,traditional,39.86690195999532
655.4416469075745,wheat,summer,79.64411993905772,28.98801424999877,clay,organic,61.91322411261145
232.0266163659542,corn,winter,102.27016882141706,20.06537337915674,loamy,modern,20.991386131612547
715.0574291340605,wheat,winter,89.15064166943029,20.598899045888366,sandy,modern,56.687660107528245
244.87659662183208,wheat,summer,159.03696828784405,18.698428543282034,sandy,traditional,22.15663002023213
332.14570117767505,wheat,winter,100.56340912949348,29.245054566382766,sandy,organic,34.672917451379604
749.0264910668438,rice,summer,119.61135640768582,24.473815159593663,loamy,modern,69.70560273728428
653.1365700567425,sugarcane,monsoon,106.5164292894203,18.431924269604668,sandy,organic,92.96714639710383
850.7311763892361,corn,winter,89.60100449527533,29.269042811545344,clay,modern,75.82303735526479
661.03676337734,sugarcane,summer,42.25564966112,22.222289192122822,sandy,organic,119.41324195986077
572.6255173021169,corn,winter,97.64147084375544,20.641609605815574,loamy,traditional,47.139662102651336
102.73802014981155,wheat,summer,197.6394187946238,24.02160720561524,sandy,organic,9.32196814309924
374.0386450288392,rice,summer,62.66624800486498,32.39361804733946,clay,modern,40.575134373973675
272.5503440049082,sugarcane,winter,45.553808668773264,23.02518901751715,loamy,traditional,41.47497235408909
251.54974694529275,rice,monsoon,158.0916790770673,27.876694320577922,sandy,organic,31.034084661515006
973.2804492049211,corn,summer,122.26248909608005,28.63540010225477,loamy,modern,92.32872184183557
399.1667474200928,rice,summer,105.6225964157031,27.21636649003203,loamy,traditional,52.55016587481416
893.1260896253422,rice,summer,140.88021587101173,31.35535824837131,loamy,organic,108.0765431387207
634.8272397372903,sugarcane,monsoon,75.0549417113171,21.464419976838606,sandy,modern,92.03210553069461
796.863190506232,wheat,monsoon,96.80215717256044,19.78332578474832,loamy,organic,103.70944696193374
507.61072217414016,rice,winter,128.6546235070247,19.685166719875028,sandy,organic,64.73008152813453
581.1348457800955,wheat,monsoon,163.31063103461187,24.277657923501035,clay,traditional,54.22713533865894
497.59251688067525,corn,winter,64.94367056030174,20.264766710797353,sandy,traditional,38.913235863262194
203.29055792006406,rice,winter,138.42203375681183,25.73770455932664,clay,modern,22.254327786669666
725.2275941088902,sugarcane,monsoon,111.45517182522951,25.384942098624467,sandy,traditional,82.62645410311127
287.96463881644723,corn,winter,104.89183202288248,30.092866515930204,loamy,modern,23.757430543384746
34.0728067671393,corn,monsoon,99.76812333235786,26.4557215411802,sandy,organic,3.2116902861073844
649.0175729480961,sugarcane,winter,58.4606013791619,22.91924072069276,loamy,organic,81.47873177288066
185.33957261297846,rice,monsoon,128.89266994639098,27.054246022163415,clay,modern,22.363656864377827
941.0539985093851,rice,monsoon,76.53192939021017,19.849029900510295,sandy,organic,104.94365299345226
954.3892912325615,corn,winter,67.60927892492958,24.809296559878415,loamy,traditional,80.33287470464174
915.715746318244,rice,summer,126.56376876701015,26.597006167977902,clay,organic,107.99222430125117
376.45711325288994,wheat,winter,123.67402075440036,25.646587990750632,clay,traditional,32.52568883460692
25.302050363578754,sugarcane,monsoon,102.37000250833188,27.07532547467992,sandy,modern,3.4229485208030574
929.0353769618481,wheat,summer,132.38630862434923,21.779769921436042,clay,modern,85.18975201894911
433.9023068341412,rice,winter,142.77809744437346,30.76015701404758,loamy,organic,59.067910078874405
966.9882708532328,corn,winter,139.24672233476622,34.110844746978536,clay,organic,87.36359408396734
963.9837773183604,sugarcane,winter,84.1516307979406,16.986619275707028,clay,traditional,140.09555191356924
854.4793609126865,rice,summer,130.42314793839137,18.92201002022876,loamy,traditional,115.1271156272253
301.5044031488898,rice,monsoon,106.34922932525947,25.21541504012193,clay,organic,35.55394009628066
391.246751315906,corn,winter,151.77723311057122,23.71724509723563,clay,organic,30.277294161116263
852.6253048016883,corn,winter,96.2881499119848,34.48206202886391,clay,modern,68.59962531381154
323.75278510471486,wheat,winter,89.30585087895008,26.098921617122304,clay,modern,33.29740828269778
177.79781921923157,sugarcane,winter,81.5860936947137,31.962726268629787,loamy,modern,25.188319789863606
561.2332498337666,sugarcane,winter,105.67863682706667,14.754380567732,clay,organic,84.36906419823934
936.7932264191732,corn,monsoon,114.00176402776312,29.07084741666176,loamy,organic,80.84392523591015
699.0694987082233,wheat,monsoon,114.57886848781813,21.422415903708394,clay,organic,70.81252197724848
574.3605583884713,sugarcane,winter,110.47517620935571,21.342287151901715,clay,modern,86.52267593157477
106.20472883306086,corn,summer,120.13111038039419,23.758209867939378,clay,organic,8.916252511863716
618.857154432178,rice,monsoon,93.32374492256805,17.877081801344538,clay,traditional,79.21400831984911
990.1533116032207,sugarcane,summer,73.82454053224386,27.213927626609262,loamy,organic,147.59300783810815
148.6831750841588,wheat,monsoon,71.20516009259056,25.953574833583975,loamy,organic,14.16329005710446
523.1463558400993,wheat,winter,129.25153285910406,26.330961240936354,loamy,organic,53.304445771264476
878.5993412086759,wheat,monsoon,114.10966931584869,29.43515511066453,sandy,organic,73.85537929153485
743.3609315766624,rice,winter,44.32486687149028,32.57391023097077,clay,organic,87.32716993509379
700.0455835853153,sugarcane,monsoon,132.9026028039982,23.181444754562264,clay,traditional,79.05376856206841
705.4592431472382,sugarcane,winter,156.41305439207966,27.386753198682367,loamy,traditional,88.0858444238536
365.89623970755764,rice,winter,78.52249447724401,26.464941041674898,sandy,organic,35.889214341202205
300.6559258218484,sugarcane,winter,110.08480138828124,26.8880725316447,clay,modern,49.821776490102486
811.2675439237285,rice,winter,85.79625719102921,26.962988322329917,loamy,organic,97.48822119285974
812.012260732389,rice,summer,118.849207764135,32.95251672282419,clay,organic,85.14387992192268
868.4015953943026,rice,winter,65.01973332774324,22.701615657553532,clay,organic,109.3255018741793
914.1081470309066,wheat,summer,97.85663028703658,17.37132048398159,loamy,modern,100.44818584496599
516.2289748723284,sugarcane,summer,129.43942383996344,21.510631156920564,loamy,modern,81.37177089165944
506.5011317403276,rice,winter,137.07135217896518,28.786334667677025,clay,modern,59.63315308501102
800.3122271771074,sugarcane,summer,112.79487456759065,25.116647543235885,clay,traditional,122.83776232720729
653.4642914699875,wheat,monsoon,89.82864090370782,22.66200329752502,loamy,modern,71.2373870799264
704.9472084851263,rice,winter,52.22196746969175,19.61751365795179,clay,traditional,80.62414249797251
797.83474274174,corn,summer,77.27350866282154,26.106430608652662,clay,traditional,64.01741037161037
891.1052883993906,wheat,winter,85.92179785735658,28.222531376369044,loamy,modern,86.81866801805576
344.61520528302043,corn,winter,79.06798650095158,26.52936027548014,clay,modern,23.12115534049191
381.8271231135446,sugarcane,winter,101.78658904940846,23.73334834422527,clay,modern,62.52362734032412
103.04212044246032,sugarcane,summer,89.74336791486145,25.733206421487314,sandy,traditional,18.636102895803017
582.4973395862122,wheat,monsoon,105.16364117006329,25.704214832787077,loamy,organic,53.15990353644387
45.582851058774665,sugarcane,monsoon,136.0788190314299,25.94848465608831,sandy,modern,7.495653305276925
470.94203795113555,corn,summer,87.80613336311916,19.0784752449044,sandy,modern,34.50312090342599
547.2181883605009,rice,winter,58.513990682373255,25.986631753074388,sandy,modern,66.53814949449395
293.67583960700154,rice,summer,78.94877205625374,22.797017657669027,clay,traditional,40.5555020005547
594.9249279633207,rice,summer,117.50765409919816,30.203093030048795,clay,traditional,67.67552584487402
40.195247439658935,wheat,summer,120.3383135485802,25.66459320875137,sandy,organic,4.013621503361066
46.974706861722275,sugarcane,winter,112.18255591048703,29.17739610911446,sandy,modern,5.776829901686123
824.3745550530617,corn,summer,139.02211917664047,23.49109306475124,sandy,traditional,61.56953912020505
366.58873499715025,sugarcane,winter,94.40910790369044,23.671430811942706,clay,organic,44.50604086333775
135.78990752536595,sugarcane,summer,161.56498444027972,32.47125623128166,sandy,modern,21.242656986950937
527.0208274542563,sugarcane,monsoon,124.54561408317721,27.18167594207754,sandy,traditional,85.6274788350489
772.2936175676248,rice,summer,24.295375893763676,21.427427337971306,loamy,modern,90.62122760816749
223.66281722187475,corn,summer,154.01975889890699,29.484872193102373,loamy,modern,18.40456365377936
626.6615710608103,corn,monsoon,76.99040169592834,22.333476332860645,clay,traditional,48.499943614228044
